$GNGGA,UTC,Latitude,Direction_of_latitude,Longitude,Direction_of_longitude,GPS_Quality,Number_of_S,HDOP,altitude,Meters,Geoid_separation,Meters,Age_of_differential,checksum,$GNGST,UTC,RMS,semi-major,semi-minor,error_orientation,Lat_sigma_error,Long_sigma_error,Height_sigma_error,checksum,
$GNGGA,141115.6,3004.223615,N,3101.268461,E,5,16,0.7,81.534,M,15.519,M,1,*66,$GNGST,141115.6,6.574,,,,0.011,0.008,0.023,*69,
$GNGGA,141115.8,3004.223573,N,3101.268449,E,5,16,0.7,81.531,M,15.519,M,1.2,*66,$GNGST,141115.8,6.5,,,,0.011,0.008,0.023,*64,
$GNGGA,141116,3004.223535,N,3101.268444,E,5,16,0.7,81.527,M,15.519,M,1.4,*66,$GNGST,141116,6.479,,,,0.011,0.008,0.023,*60,
$GNGGA,141116.2,3004.223506,N,3101.268436,E,5,16,0.7,81.524,M,15.519,M,1.6,*63,$GNGST,141116.2,6.484,,,,0.011,0.008,0.023,*60,
$GNGGA,141116.4,3004.223483,N,3101.268429,E,5,16,0.7,81.525,M,15.519,M,1.8,*69,$GNGST,141116.4,6.497,,,,0.011,0.008,0.023,*64,
$GNGGA,141116.6,3004.223467,N,3101.268425,E,5,16,0.7,81.529,M,15.519,M,1,*69,$GNGST,141116.6,6.511,,,,0.01,0.008,0.023,*68,
$GNGGA,141116.8,3004.223455,N,3101.268421,E,5,16,0.7,81.534,M,15.519,M,1.2,*6E,$GNGST,141116.8,6.514,,,,0.011,0.008,0.023,*62,
$GNGGA,141117,3004.223447,N,3101.268418,E,5,16,0.7,81.533,M,15.519,M,1.4,*62,$GNGST,141117,6.458,,,,0.011,0.008,0.023,*62,
$GNGGA,141117.2,3004.223441,N,3101.268417,E,5,16,0.7,81.526,M,15.519,M,1.6,*62,$GNGST,141117.2,6.38,,,,0.011,0.008,0.023,*62,
$GNGGA,141117.4,3004.223436,N,3101.268415,E,5,16,0.7,81.528,M,15.519,M,0.8,*66,$GNGST,141117.4,6.251,,,,0.01,0.008,0.023,*68,
$GNGGA,141117.6,3004.223434,N,3101.268417,E,5,16,0.7,81.52,M,15.519,M,1,*67,$GNGST,141117.6,6.163,,,,0.01,0.008,0.023,*68,
$GNGGA,141117.8,3004.22343,N,3101.268415,E,5,16,0.7,81.519,M,15.519,M,1.2,*6A,$GNGST,141117.8,6.146,,,,0.01,0.008,0.023,*61,
$GNGGA,141118,3004.223429,N,3101.268415,E,5,16,0.7,81.514,M,15.519,M,1.4,*65,$GNGST,141118,6.158,,,,0.011,0.008,0.023,*68,
$GNGGA,141118.2,3004.223435,N,3101.268417,E,5,16,0.7,81.51,M,15.519,M,1.6,*6C,$GNGST,141118.2,6.2,,,,0.011,0.008,0.023,*64,
$GNGGA,141118.4,3004.223447,N,3101.268419,E,5,16,0.7,81.522,M,15.519,M,0.8,*60,$GNGST,141118.4,6.007,,,,0.01,0.008,0.023,*66,
$GNGGA,141118.6,3004.22347,N,3101.268424,E,5,16,0.7,81.522,M,15.519,M,1,*62,$GNGST,141118.6,6.017,,,,0.01,0.008,0.023,*65,
$GNGGA,141118.8,3004.223506,N,3101.268433,E,5,16,0.7,81.528,M,15.519,M,1.2,*61,$GNGST,141118.8,6.037,,,,0.01,0.008,0.023,*69,
$GNGGA,141119,3004.223552,N,3101.268446,E,5,16,0.7,81.523,M,15.519,M,1.4,*6A,$GNGST,141119,6.122,,,,0.01,0.008,0.023,*65,
$GNGGA,141119.2,3004.223614,N,3101.26846,E,5,16,0.7,81.521,M,15.519,M,1.6,*6D,$GNGST,141119.2,6.019,,,,0.011,0.008,0.023,*6F,
$GNGGA,141119.4,3004.223684,N,3101.268474,E,5,16,0.7,81.531,M,15.519,M,1.8,*6F,$GNGST,141119.4,5.983,,,,0.011,0.008,0.023,*60,
$GNGGA,141119.6,3004.223766,N,3101.268492,E,5,16,0.7,81.544,M,15.519,M,2,*66,$GNGST,141119.6,6.031,,,,0.011,0.008,0.023,*61,
$GNGGA,141119.8,3004.223859,N,3101.268509,E,5,16,0.7,81.543,M,15.519,M,1.2,*6F,$GNGST,141119.8,6.127,,,,0.01,0.008,0.023,*68,
$GNGGA,141120,3004.223964,N,3101.26853,E,5,16,0.7,81.55,M,15.519,M,1.4,*63,$GNGST,141120,6.127,,,,0.01,0.008,0.023,*6A,
$GNGGA,141120.2,3004.224079,N,3101.268548,E,5,16,0.7,81.564,M,15.519,M,1.6,*65,$GNGST,141120.2,6.14,,,,0.011,0.008,0.023,*68,
$GNGGA,141120.4,3004.224186,N,3101.268564,E,5,16,0.7,81.561,M,15.519,M,0.8,*6C,$GNGST,141120.4,6.033,,,,0.01,0.008,0.023,*6A,
$GNGGA,141120.6,3004.224279,N,3101.268572,E,5,16,0.7,81.566,M,15.519,M,1,*6E,$GNGST,141120.6,5.95,,,,0.01,0.008,0.023,*67,
$GNGGA,141120.8,3004.224356,N,3101.268581,E,5,16,0.7,81.568,M,15.519,M,1.2,*64,$GNGST,141120.8,5.949,,,,0.01,0.008,0.023,*61,
$GNGGA,141121,3004.224419,N,3101.268578,E,5,16,0.7,81.573,M,15.519,M,1.4,*60,$GNGST,141121,5.966,,,,0.01,0.008,0.023,*65,
$GNGGA,141121.2,3004.224478,N,3101.268582,E,5,16,0.7,81.574,M,15.519,M,1.6,*68,$GNGST,141121.2,6.008,,,,0.01,0.008,0.023,*65,
$GNGGA,141121.4,3004.22453,N,3101.268585,E,5,16,0.7,81.564,M,15.519,M,0.8,*61,$GNGST,141121.4,5.96,,,,0.01,0.008,0.023,*67,
$GNGGA,141121.6,3004.224575,N,3101.268584,E,5,16,0.7,81.569,M,15.519,M,1,*68,$GNGST,141121.6,5.949,,,,0.01,0.008,0.023,*6E,
$GNGGA,141121.8,3004.224619,N,3101.268584,E,5,16,0.7,81.574,M,15.519,M,1.2,*68,$GNGST,141121.8,5.992,,,,0.01,0.008,0.023,*66,
$GNGGA,141122,3004.224668,N,3101.268586,E,5,16,0.7,81.574,M,15.519,M,1.4,*6C,$GNGST,141122,5.897,,,,0.01,0.008,0.023,*69,
$GNGGA,141122.2,3004.224724,N,3101.268586,E,5,16,0.7,81.559,M,15.519,M,0.6,*6C,$GNGST,141122.2,5.971,,,,0.01,0.008,0.022,*63,
$GNGGA,141122.4,3004.224786,N,3101.268585,E,5,16,0.7,81.552,M,15.519,M,0.8,*6E,$GNGST,141122.4,5.971,,,,0.01,0.008,0.022,*65,
$GNGGA,141122.6,3004.224852,N,3101.26858,E,5,16,0.7,81.568,M,15.519,M,1,*6A,$GNGST,141122.6,6.01,,,,0.01,0.008,0.023,*6B,
$GNGGA,141122.8,3004.22492,N,3101.268578,E,5,16,0.7,81.565,M,15.519,M,1.2,*6F,$GNGST,141122.8,6.064,,,,0.01,0.008,0.023,*66,
$GNGGA,141123,3004.224992,N,3101.26857,E,5,16,0.7,81.565,M,15.519,M,1.4,*69,$GNGST,141123,6.06,,,,0.01,0.008,0.023,*6B,
$GNGGA,141123.2,3004.225065,N,3101.268564,E,5,16,0.7,81.567,M,15.519,M,1.6,*63,$GNGST,141123.2,6.124,,,,0.01,0.008,0.023,*68,
$GNGGA,141123.4,3004.225139,N,3101.268553,E,5,16,0.7,81.578,M,15.519,M,1.8,*6B,$GNGST,141123.4,6.084,,,,0.01,0.008,0.023,*65,
$GNGGA,141123.6,3004.225219,N,3101.268544,E,5,16,0.7,81.567,M,15.519,M,1,*66,$GNGST,141123.6,6.057,,,,0.01,0.008,0.023,*69,
$GNGGA,141123.8,3004.225299,N,3101.268529,E,5,16,0.7,81.578,M,15.519,M,1.2,*6B,$GNGST,141123.8,6.068,,,,0.01,0.008,0.023,*6B,
$GNGGA,141124,3004.225376,N,3101.268513,E,5,16,0.7,81.57,M,15.519,M,1.4,*65,$GNGST,141124,6.041,,,,0.01,0.008,0.023,*6F,
$GNGGA,141124.2,3004.225451,N,3101.268498,E,5,16,0.7,81.571,M,15.519,M,1.6,*6A,$GNGST,141124.2,6.053,,,,0.01,0.008,0.023,*6E,
$GNGGA,141124.4,3004.225527,N,3101.268477,E,5,16,0.7,81.57,M,15.519,M,0.8,*68,$GNGST,141124.4,5.971,,,,0.01,0.008,0.022,*63,
$GNGGA,141124.6,3004.225603,N,3101.268457,E,5,16,0.7,81.567,M,15.519,M,1,*61,$GNGST,141124.6,5.976,,,,0.01,0.008,0.023,*67,
$GNGGA,141124.8,3004.22568,N,3101.268437,E,5,16,0.7,81.558,M,15.519,M,1.2,*6C,$GNGST,141124.8,6.044,,,,0.01,0.008,0.023,*62,
$GNGGA,141125,3004.225759,N,3101.268411,E,5,16,0.7,81.562,M,15.519,M,1.4,*61,$GNGST,141125,6.01,,,,0.01,0.008,0.023,*6A,
$GNGGA,141125.2,3004.225835,N,3101.268386,E,5,16,0.7,81.562,M,15.519,M,1.6,*66,$GNGST,141125.2,6.044,,,,0.01,0.008,0.023,*69,
$GNGGA,141125.4,3004.225913,N,3101.268358,E,5,16,0.7,81.554,M,15.519,M,0.8,*6B,$GNGST,141125.4,6.17,,,,0.01,0.008,0.022,*68,
$GNGGA,141125.6,3004.225992,N,3101.268327,E,5,15,0.7,81.567,M,15.519,M,1,*69,$GNGST,141125.6,6.336,,,,0.01,0.008,0.025,*6D,
$GNGGA,141125.8,3004.226064,N,3101.268298,E,5,16,0.7,81.544,M,15.519,M,1.2,*6D,$GNGST,141125.8,6.198,,,,0.01,0.008,0.023,*63,
$GNGGA,141126,3004.226138,N,3101.268265,E,5,15,0.7,81.552,M,15.519,M,1.4,*61,$GNGST,141126,6.302,,,,0.011,0.008,0.025,*6E,
$GNGGA,141126.2,3004.226205,N,3101.268229,E,5,16,0.7,81.534,M,15.519,M,1.6,*6A,$GNGST,141126.2,6.136,,,,0.01,0.008,0.023,*6E,
$GNGGA,141126.4,3004.226278,N,3101.268192,E,5,16,0.7,81.542,M,15.519,M,0.8,*68,$GNGST,141126.4,6.18,,,,0.01,0.008,0.022,*64,
$GNGGA,141126.6,3004.226346,N,3101.268151,E,5,15,0.7,81.567,M,15.519,M,1,*61,$GNGST,141126.6,6.282,,,,0.01,0.008,0.025,*60,
$GNGGA,141126.8,3004.226403,N,3101.268121,E,5,16,0.7,81.526,M,15.519,M,1.2,*64,$GNGST,141126.8,6.098,,,,0.01,0.008,0.023,*61,
$GNGGA,141127,3004.226457,N,3101.268089,E,5,15,0.7,81.551,M,15.519,M,1.4,*61,$GNGST,141127,6.312,,,,0.011,0.008,0.025,*6E,
$GNGGA,141127.2,3004.226495,N,3101.268068,E,5,15,0.7,81.556,M,15.519,M,1.6,*65,$GNGST,141127.2,6.334,,,,0.011,0.008,0.025,*68,
$GNGGA,141127.4,3004.226518,N,3101.268052,E,5,16,0.7,81.539,M,15.519,M,1.8,*63,$GNGST,141127.4,6.131,,,,0.01,0.008,0.023,*6E,
$GNGGA,141127.6,3004.226541,N,3101.268041,E,5,16,0.7,81.519,M,15.519,M,1,*62,$GNGST,141127.6,6.161,,,,0.01,0.008,0.023,*69,
$GNGGA,141127.8,3004.226557,N,3101.268032,E,5,16,0.7,81.516,M,15.519,M,1.2,*6B,$GNGST,141127.8,6.217,,,,0.01,0.008,0.023,*65,
$GNGGA,141128,3004.226568,N,3101.268025,E,5,16,0.7,81.518,M,15.519,M,1.4,*69,$GNGST,141128,6.255,,,,0.01,0.008,0.023,*64,
$GNGGA,141128.2,3004.226579,N,3101.268015,E,5,15,0.7,81.546,M,15.519,M,1.6,*65,$GNGST,141128.2,6.505,,,,0.011,0.008,0.025,*63,
$GNGGA,141128.4,3004.226584,N,3101.26801,E,5,15,0.7,81.554,M,15.519,M,0.8,*65,$GNGST,141128.4,6.557,,,,0.01,0.008,0.025,*63,
$GNGGA,141128.6,3004.226587,N,3101.268008,E,5,15,0.7,81.548,M,15.519,M,1,*65,$GNGST,141128.6,6.611,,,,0.01,0.008,0.025,*60,
$GNGGA,141128.8,3004.226588,N,3101.268006,E,5,15,0.7,81.551,M,15.519,M,1.2,*6E,$GNGST,141128.8,6.567,,,,0.01,0.008,0.025,*6C,
$GNGGA,141129,3004.226588,N,3101.268006,E,5,15,0.7,81.554,M,15.519,M,1.4,*6F,$GNGST,141129,6.505,,,,0.01,0.008,0.025,*61,
$GNGGA,141129.2,3004.226588,N,3101.268004,E,5,15,0.7,81.555,M,15.519,M,1.6,*6C,$GNGST,141129.2,6.424,,,,0.011,0.008,0.025,*60,
$GNGGA,141129.4,3004.226588,N,3101.268003,E,5,15,0.7,81.552,M,15.519,M,1.8,*68,$GNGST,141129.4,6.431,,,,0.011,0.008,0.025,*62,
$GNGGA,141129.6,3004.226585,N,3101.268008,E,5,15,0.7,81.54,M,15.519,M,1,*69,$GNGST,141129.6,6.67,,,,0.01,0.008,0.025,*66,
$GNGGA,141129.8,3004.226574,N,3101.268016,E,5,15,0.7,81.541,M,15.519,M,1.2,*60,$GNGST,141129.8,6.658,,,,0.01,0.008,0.025,*62,
$GNGGA,141130,3004.226554,N,3101.268035,E,5,16,0.7,81.517,M,15.519,M,1.4,*60,$GNGST,141130,6.532,,,,0.01,0.008,0.023,*6B,
$GNGGA,141130.2,3004.226527,N,3101.26805,E,5,16,0.7,81.525,M,15.519,M,1.6,*6D,$GNGST,141130.2,6.541,,,,0.01,0.008,0.023,*6D,
$GNGGA,141130.4,3004.226494,N,3101.268075,E,5,16,0.7,81.519,M,15.519,M,0.8,*6F,$GNGST,141130.4,6.43,,,,0.01,0.008,0.022,*6D,
$GNGGA,141130.6,3004.226448,N,3101.268103,E,5,15,0.7,81.545,M,15.519,M,1,*6C,$GNGST,141130.6,6.613,,,,0.01,0.008,0.024,*6A,
$GNGGA,141130.8,3004.226391,N,3101.268139,E,5,16,0.7,81.535,M,15.519,M,1.2,*6E,$GNGST,141130.8,6.44,,,,0.01,0.008,0.023,*67,
$GNGGA,141131,3004.226329,N,3101.26818,E,5,16,0.7,81.528,M,15.519,M,1.4,*60,$GNGST,141131,6.494,,,,0.01,0.008,0.023,*67,
$GNGGA,141131.2,3004.226259,N,3101.26823,E,5,16,0.7,81.532,M,15.519,M,1.6,*6B,$GNGST,141131.2,6.389,,,,0.01,0.008,0.023,*6E,
$GNGGA,141131.4,3004.226182,N,3101.268283,E,5,16,0.7,81.525,M,15.519,M,0.8,*62,$GNGST,141131.4,6.379,,,,0.01,0.008,0.022,*66,
$GNGGA,141131.6,3004.226096,N,3101.268343,E,5,16,0.7,81.525,M,15.519,M,1,*6B,$GNGST,141131.6,6.36,,,,0.01,0.008,0.023,*6D,
$GNGGA,141131.8,3004.226006,N,3101.268411,E,5,16,0.7,81.512,M,15.519,M,1.2,*6C,$GNGST,141131.8,6.386,,,,0.01,0.008,0.023,*6B,
$GNGGA,141132,3004.225909,N,3101.268486,E,5,16,0.7,81.518,M,15.519,M,1.4,*61,$GNGST,141132,6.35,,,,0.01,0.008,0.023,*6B,
$GNGGA,141132.2,3004.225808,N,3101.26857,E,5,16,0.7,81.529,M,15.519,M,1.6,*6A,$GNGST,141132.2,6.35,,,,0.01,0.008,0.023,*69,
$GNGGA,141132.4,3004.2257,N,3101.268661,E,5,16,0.7,81.523,M,15.519,M,0.8,*62,$GNGST,141132.4,6.716,,,,0.01,0.007,0.022,*67,
$GNGGA,141132.6,3004.225582,N,3101.268763,E,5,16,0.7,81.536,M,15.519,M,1,*64,$GNGST,141132.6,6.706,,,,0.01,0.008,0.023,*6A,
$GNGGA,141132.8,3004.225458,N,3101.268876,E,5,16,0.7,81.533,M,15.519,M,1.2,*60,$GNGST,141132.8,6.707,,,,0.01,0.008,0.023,*65,
$GNGGA,141133,3004.225335,N,3101.269002,E,5,15,0.7,81.544,M,15.519,M,1.4,*60,$GNGST,141133,6.902,,,,0.01,0.008,0.023,*67,
$GNGGA,141133.2,3004.225209,N,3101.269139,E,5,15,0.7,81.554,M,15.519,M,1.6,*61,$GNGST,141133.2,6.889,,,,0.01,0.008,0.023,*67,
$GNGGA,141133.4,3004.225077,N,3101.269286,E,5,15,0.7,81.571,M,15.519,M,0.8,*62,$GNGST,141133.4,7.16,,,,0.01,0.007,0.022,*60,
$GNGGA,141133.6,3004.224946,N,3101.26945,E,5,15,0.7,81.573,M,15.519,M,1,*65,$GNGST,141133.6,7.133,,,,0.01,0.008,0.023,*6A,
$GNGGA,141133.8,3004.224809,N,3101.269621,E,5,16,0.7,81.577,M,15.519,M,1.2,*6A,$GNGST,141133.8,6.888,,,,0.01,0.008,0.023,*6C,
$GNGGA,141134,3004.224674,N,3101.269815,E,5,15,0.7,81.592,M,15.519,M,1.4,*6C,$GNGST,141134,7.122,,,,0.01,0.008,0.023,*6B,
$GNGGA,141134.2,3004.224539,N,3101.270016,E,5,16,0.7,81.588,M,15.519,M,1.6,*66,$GNGST,141134.2,6.924,,,,0.01,0.008,0.023,*66,
$GNGGA,141134.4,3004.224402,N,3101.270234,E,5,16,0.7,81.605,M,15.519,M,1.8,*6D,$GNGST,141134.4,7.027,,,,0.01,0.008,0.023,*6B,
$GNGGA,141134.6,3004.224281,N,3101.270466,E,5,16,0.7,81.622,M,15.519,M,1,*6E,$GNGST,141134.6,7.225,,,,0.01,0.008,0.023,*69,
$GNGGA,141134.8,3004.224156,N,3101.270698,E,5,16,0.7,81.639,M,15.519,M,1.2,*6C,$GNGST,141134.8,7.213,,,,0.01,0.008,0.023,*62,
$GNGGA,141135,3004.224039,N,3101.27093,E,5,16,0.7,81.647,M,15.519,M,1.4,*69,$GNGST,141135,7.264,,,,0.01,0.008,0.023,*6B,
$GNGGA,141135.2,3004.223927,N,3101.271173,E,5,16,0.7,81.657,M,15.519,M,1.6,*60,$GNGST,141135.2,7.204,,,,0.01,0.008,0.023,*6F,
$GNGGA,141135.4,3004.223821,N,3101.271409,E,5,16,0.7,81.663,M,15.519,M,0.8,*62,$GNGST,141135.4,7.138,,,,0.01,0.007,0.022,*6B,
$GNGGA,141135.6,3004.223717,N,3101.271651,E,5,16,0.7,81.664,M,15.519,M,1,*68,$GNGST,141135.6,7.13,,,,0.01,0.008,0.023,*6F,
$GNGGA,141135.8,3004.223616,N,3101.271897,E,5,16,0.7,81.677,M,15.519,M,1.2,*61,$GNGST,141135.8,7.102,,,,0.01,0.008,0.023,*60,
$GNGGA,141136,3004.223517,N,3101.272142,E,5,16,0.7,81.683,M,15.519,M,0.4,*6E,$GNGST,141136,7.196,,,,0.01,0.007,0.022,*68,
$GNGGA,141136.2,3004.223417,N,3101.272387,E,5,16,0.7,81.696,M,15.519,M,0.6,*64,$GNGST,141136.2,7.243,,,,0.01,0.007,0.022,*61,
$GNGGA,141136.4,3004.223321,N,3101.272641,E,5,16,0.7,81.697,M,15.519,M,0.8,*6F,$GNGST,141136.4,7.282,,,,0.01,0.007,0.022,*6A,
$GNGGA,141136.6,3004.22322,N,3101.272893,E,5,16,0.7,81.71,M,15.519,M,1,*62,$GNGST,141136.6,7.258,,,,0.01,0.008,0.022,*60,
$GNGGA,141136.8,3004.223127,N,3101.27315,E,5,16,0.7,81.725,M,15.519,M,1.2,*66,$GNGST,141136.8,7.314,,,,0.01,0.008,0.023,*66,
$GNGGA,141137,3004.223034,N,3101.273407,E,5,15,0.7,81.739,M,15.519,M,1.4,*6C,$GNGST,141137,7.575,,,,0.01,0.008,0.025,*68,
$GNGGA,141137.2,3004.222929,N,3101.273664,E,5,16,0.7,81.73,M,15.519,M,1.6,*6F,$GNGST,141137.2,7.297,,,,0.01,0.008,0.023,*67,
$GNGGA,141137.4,3004.222828,N,3101.273917,E,5,16,0.7,81.739,M,15.519,M,1.8,*6A,$GNGST,141137.4,7.253,,,,0.01,0.008,0.023,*69,
$GNGGA,141137.6,3004.222728,N,3101.274172,E,5,16,0.7,81.733,M,15.519,M,2,*62,$GNGST,141137.6,7.289,,,,0.01,0.008,0.023,*6C,
$GNGGA,141137.8,3004.222622,N,3101.274427,E,5,16,0.7,81.761,M,15.519,M,1.2,*68,$GNGST,141137.8,7.12,,,,0.01,0.008,0.023,*62,
$GNGGA,141138,3004.222517,N,3101.274682,E,5,16,0.7,81.761,M,15.519,M,1.4,*69,$GNGST,141138,7.219,,,,0.01,0.008,0.023,*6C,
$GNGGA,141138.2,3004.222411,N,3101.274938,E,5,16,0.7,81.778,M,15.519,M,0.6,*69,$GNGST,141138.2,7.295,,,,0.01,0.007,0.022,*64,
$GNGGA,141138.4,3004.222304,N,3101.27519,E,5,16,0.7,81.792,M,15.519,M,0.8,*6C,$GNGST,141138.4,7.23,,,,0.01,0.007,0.022,*6D,
$GNGGA,141138.6,3004.222196,N,3101.275443,E,5,16,0.7,81.796,M,15.519,M,1,*67,$GNGST,141138.6,7.163,,,,0.01,0.007,0.022,*6A,
$GNGGA,141138.8,3004.222093,N,3101.275699,E,5,16,0.7,81.81,M,15.519,M,1.2,*69,$GNGST,141138.8,7.233,,,,0.01,0.008,0.023,*6C,
$GNGGA,141139,3004.221986,N,3101.275953,E,5,16,0.7,81.817,M,15.519,M,1.4,*66,$GNGST,141139,7.292,,,,0.01,0.008,0.023,*6E,
$GNGGA,141139.2,3004.221879,N,3101.276205,E,5,16,0.7,81.822,M,15.519,M,1.6,*6B,$GNGST,141139.2,7.26,,,,0.01,0.008,0.023,*61,
$GNGGA,141139.4,3004.221781,N,3101.276455,E,5,16,0.7,81.842,M,15.519,M,0.8,*68,$GNGST,141139.4,7.29,,,,0.01,0.007,0.022,*66,
$GNGGA,141139.6,3004.221685,N,3101.276705,E,5,16,0.7,81.846,M,15.519,M,1,*66,$GNGST,141139.6,7.29,,,,0.01,0.007,0.022,*64,
$GNGGA,141139.8,3004.221582,N,3101.276943,E,5,16,0.7,81.841,M,15.519,M,1.2,*67,$GNGST,141139.8,7.288,,,,0.01,0.008,0.023,*6D,
$GNGGA,141140,3004.22149,N,3101.277187,E,5,16,0.7,81.854,M,15.519,M,1.4,*6E,$GNGST,141140,7.306,,,,0.01,0.008,0.023,*6C,
$GNGGA,141140.2,3004.221394,N,3101.277422,E,5,16,0.7,81.865,M,15.519,M,1.6,*60,$GNGST,141140.2,7.258,,,,0.01,0.008,0.023,*64,
$GNGGA,141140.4,3004.221301,N,3101.277655,E,5,16,0.7,81.882,M,15.519,M,1.8,*6B,$GNGST,141140.4,7.193,,,,0.01,0.008,0.023,*66,
$GNGGA,141140.6,3004.221216,N,3101.277873,E,5,16,0.7,81.884,M,15.519,M,1,*6C,$GNGST,141140.6,7.135,,,,0.01,0.007,0.023,*67,
$GNGGA,141140.8,3004.221138,N,3101.278082,E,5,16,0.7,81.899,M,15.519,M,1.2,*6C,$GNGST,141140.8,7.152,,,,0.01,0.008,0.023,*67,
$GNGGA,141141,3004.221068,N,3101.278277,E,5,16,0.7,81.911,M,15.519,M,0.4,*62,$GNGST,141141,7.077,,,,0.01,0.007,0.022,*66,
$GNGGA,141141.2,3004.221012,N,3101.278458,E,5,16,0.7,81.914,M,15.519,M,0.6,*6C,$GNGST,141141.2,7.099,,,,0.01,0.007,0.022,*64,
$GNGGA,141141.4,3004.220963,N,3101.278631,E,5,16,0.7,81.927,M,15.519,M,0.8,*68,$GNGST,141141.4,7.146,,,,0.01,0.007,0.022,*61,
$GNGGA,141141.6,3004.220918,N,3101.278792,E,5,16,0.7,81.941,M,15.519,M,1,*66,$GNGST,141141.6,7.068,,,,0.01,0.007,0.022,*6E,
$GNGGA,141141.8,3004.220878,N,3101.278943,E,5,16,0.7,81.938,M,15.519,M,1.2,*68,$GNGST,141141.8,7.109,,,,0.01,0.008,0.023,*68,
$GNGGA,141142,3004.220844,N,3101.279082,E,5,16,0.7,81.943,M,15.519,M,1.4,*6C,$GNGST,141142,7.052,,,,0.01,0.008,0.023,*6C,
$GNGGA,141142.2,3004.220816,N,3101.279211,E,5,16,0.7,81.955,M,15.519,M,1.6,*65,$GNGST,141142.2,7.095,,,,0.01,0.008,0.023,*65,
$GNGGA,141142.4,3004.220794,N,3101.27933,E,5,16,0.7,81.959,M,15.519,M,0.8,*6F,$GNGST,141142.4,6.959,,,,0.01,0.007,0.022,*65,
$GNGGA,141142.6,3004.220776,N,3101.279435,E,5,16,0.7,81.969,M,15.519,M,1,*6C,$GNGST,141142.6,6.958,,,,0.01,0.007,0.022,*66,
$GNGGA,141142.8,3004.220762,N,3101.279529,E,5,16,0.7,81.965,M,15.519,M,1.2,*64,$GNGST,141142.8,6.928,,,,0.01,0.008,0.023,*61,
$GNGGA,141143,3004.220749,N,3101.279613,E,5,16,0.7,81.972,M,15.519,M,1.4,*62,$GNGST,141143,6.935,,,,0.01,0.008,0.023,*64,
$GNGGA,141143.2,3004.22074,N,3101.279685,E,5,16,0.7,81.981,M,15.519,M,1.6,*6B,$GNGST,141143.2,6.914,,,,0.01,0.008,0.023,*65,
$GNGGA,141143.4,3004.220732,N,3101.279755,E,5,16,0.7,81.969,M,15.519,M,0.8,*61,$GNGST,141143.4,6.939,,,,0.01,0.007,0.022,*62,
$GNGGA,141143.6,3004.220722,N,3101.279836,E,5,16,0.7,81.98,M,15.519,M,1,*6D,$GNGST,141143.6,6.881,,,,0.01,0.007,0.022,*62,
$GNGGA,141143.8,3004.220708,N,3101.279938,E,5,16,0.7,81.987,M,15.519,M,1.2,*60,$GNGST,141143.8,7.007,,,,0.01,0.008,0.023,*65,
$GNGGA,141144,3004.220701,N,3101.280053,E,5,16,0.7,81.997,M,15.519,M,1.4,*6A,$GNGST,141144,6.966,,,,0.01,0.008,0.023,*65,
$GNGGA,141144.2,3004.220691,N,3101.28018,E,5,16,0.7,82.005,M,15.519,M,1.6,*62,$GNGST,141144.2,7.005,,,,0.01,0.008,0.023,*6A,
$GNGGA,141144.4,3004.220683,N,3101.280325,E,5,16,0.7,82.002,M,15.519,M,1.8,*61,$GNGST,141144.4,6.985,,,,0.01,0.008,0.023,*6C,
$GNGGA,141144.6,3004.220684,N,3101.280473,E,5,16,0.7,81.995,M,15.519,M,1,*66,$GNGST,141144.6,6.967,,,,0.01,0.007,0.022,*6C,
$GNGGA,141144.8,3004.22069,N,3101.280634,E,5,16,0.7,82.007,M,15.519,M,1.2,*64,$GNGST,141144.8,6.999,,,,0.01,0.008,0.023,*6D,
$GNGGA,141145,3004.220705,N,3101.280789,E,5,16,0.7,81.993,M,15.519,M,1.4,*6E,$GNGST,141145,7.043,,,,0.01,0.008,0.023,*6B,
$GNGGA,141145.2,3004.220728,N,3101.280934,E,5,16,0.7,81.985,M,15.519,M,0.6,*67,$GNGST,141145.2,7.043,,,,0.01,0.007,0.022,*67,
$GNGGA,141145.4,3004.220764,N,3101.28107,E,5,16,0.7,82.002,M,15.519,M,0.8,*65,$GNGST,141145.4,6.994,,,,0.01,0.007,0.022,*63,
$GNGGA,141145.6,3004.220788,N,3101.281204,E,5,16,0.7,82.01,M,15.519,M,1,*6F,$GNGST,141145.6,7.011,,,,0.01,0.007,0.022,*64,
$GNGGA,141145.8,3004.220838,N,3101.281329,E,5,16,0.7,82.012,M,15.519,M,1.2,*6C,$GNGST,141145.8,7.032,,,,0.01,0.007,0.023,*6A,
$GNGGA,141146,3004.220891,N,3101.281448,E,5,16,0.7,82.02,M,15.519,M,1.4,*6D,$GNGST,141146,7.012,,,,0.01,0.008,0.023,*6C,
$GNGGA,141146.2,3004.220952,N,3101.281573,E,5,16,0.7,82.012,M,15.519,M,1.6,*66,$GNGST,141146.2,7.004,,,,0.01,0.008,0.023,*69,
$GNGGA,141146.4,3004.22101,N,3101.281697,E,5,16,0.7,82.015,M,15.519,M,1.8,*6B,$GNGST,141146.4,7.017,,,,0.01,0.008,0.023,*6D,
$GNGGA,141146.6,3004.221064,N,3101.281822,E,5,16,0.7,82.034,M,15.52,M,1,*6D,$GNGST,141146.6,6.847,,,,0.01,0.007,0.022,*6D,
